index,druga_smi,drugb_smi,cell_id,synergy
53334,57.0,20,25,-1.32
53335,57.0,20,24,0.24
53336,48.0,20,44,-5.17
53337,48.0,20,55,-9.72
53338,48.0,20,54,4.11
53339,48.0,20,52,-3.82
53340,48.0,20,53,-0.23
53341,48.0,20,58,-0.91
53342,48.0,20,47,2.24
53343,48.0,20,25,-5.83
53344,48.0,20,33,-3.22
53345,48.0,20,39,1.95
53346,48.0,20,24,-1.18
53347,48.0,20,46,-1.39
53348,48.0,20,28,-3.82
53349,48.0,20,31,-1.89
53350,48.0,20,27,1.4
53351,48.0,20,59,-4.64
53352,48.0,20,60,-1.55
53353,48.0,20,16,0.51
53354,48.0,20,34,-4.22
53355,48.0,20,48,-1.65
53356,48.0,20,50,-5.23
53357,48.0,20,43,2.91
53358,48.0,20,40,-1.21
53359,48.0,20,42,12.05
53360,48.0,20,49,-2.59
53361,48.0,20,37,-1.55
53362,48.0,20,32,-2.41
53363,48.0,20,17,5.74
53364,48.0,20,57,-2.34
53365,48.0,20,41,-2.24
53366,48.0,20,36,-2.78
53367,48.0,20,35,-1.39
53368,48.0,20,45,-7.04
53369,48.0,20,9,-1.32
53370,48.0,20,51,-3.17
53371,48.0,20,56,-1.42
53372,48.0,20,7,-2.09
53373,48.0,20,38,-5.22
53374,58.0,20,46,-1.16
53375,58.0,20,28,-2.64
53376,58.0,20,59,-1.55
53377,58.0,20,31,4.05
53378,58.0,20,27,-0.14
53379,58.0,20,33,3.72
53380,58.0,20,39,2.49
53381,58.0,20,25,3.96
53382,58.0,20,24,1.34
53383,58.0,20,47,4.9
53384,58.0,20,53,0.94
53385,58.0,20,58,-2.53
53386,58.0,20,55,-9.34
53387,58.0,20,44,-1.11
53388,58.0,20,52,-2.67
53389,58.0,20,54,2.91
53390,58.0,20,9,1.24
53391,58.0,20,51,0.2
53392,58.0,20,7,-1.21
53393,58.0,20,38,12.62
53394,58.0,20,56,0.38
53395,58.0,20,35,0.77
53396,58.0,20,45,-3.3
53397,58.0,20,41,-1.0
53398,58.0,20,36,0.34
53399,58.0,20,49,-2.32
53400,58.0,20,40,-0.72
53401,58.0,20,42,-4.51
53402,58.0,20,17,-6.02
53403,58.0,20,57,-3.12
53404,58.0,20,37,3.17
53405,58.0,20,32,-2.18
53406,58.0,20,16,-0.93
53407,58.0,20,60,0.77
53408,58.0,20,50,-4.2
53409,58.0,20,43,0.65
53410,58.0,20,34,-8.05
53411,58.0,20,48,0.56
53412,0.0,41,56,-1.56
53413,0.0,41,38,-24.73
53414,0.0,41,7,4.2
53415,0.0,41,51,8.7
53416,0.0,41,9,0.88
53417,0.0,41,36,-3.6
53418,0.0,41,41,-6.52
53419,0.0,41,45,0.28
53420,0.0,41,35,0.47
53421,0.0,41,32,14.39
53422,0.0,41,37,3.53
53423,0.0,41,57,-2.32
53424,0.0,41,17,-0.4
53425,0.0,41,42,-9.97
53426,0.0,41,40,-1.19
53427,0.0,41,49,-2.38
53428,0.0,41,48,-11.81
53429,0.0,41,34,-12.09
53430,0.0,41,43,5.09
53431,0.0,41,50,-2.68
53432,0.0,41,60,6.83
53433,0.0,41,16,-3.14
53434,0.0,41,27,-3.17
53435,0.0,41,31,-2.82
53436,0.0,41,59,-8.81
53437,0.0,41,28,-2.88
53438,0.0,41,46,-10.46
53439,0.0,41,24,2.29
53440,0.0,41,25,2.9
53441,0.0,41,39,0.84
53442,0.0,41,33,-1.82
53443,0.0,41,58,-9.24
53444,0.0,41,53,-8.32
53445,0.0,41,47,10.62
53446,0.0,41,54,-15.35
53447,0.0,41,52,12.53
53448,0.0,41,44,-1.02
53449,0.0,41,55,7.43
53450,58.0,40,28,-0.95
53451,58.0,40,46,-2.15
53452,58.0,40,59,-3.67
53453,58.0,40,27,-1.29
53454,58.0,40,31,-2.55
53455,58.0,40,39,0.66
53456,58.0,40,33,-4.86
53457,58.0,40,25,1.09
53458,58.0,40,24,1.22
53459,58.0,40,47,1.55
53460,58.0,40,58,-3.42
53461,58.0,40,53,3.12
53462,58.0,40,55,-8.45
53463,58.0,40,44,3.57
53464,58.0,40,52,-3.13
53465,58.0,40,54,2.13
53466,58.0,40,51,-0.2
53467,58.0,40,9,-1.07
53468,58.0,40,38,-0.47
53469,58.0,40,7,-0.92
53470,58.0,40,56,2.73
53471,58.0,40,45,-6.73
53472,58.0,40,35,-1.84
53473,58.0,40,36,-1.64
53474,58.0,40,41,-2.49
53475,58.0,40,49,-3.17
53476,58.0,40,42,-1.64
53477,58.0,40,40,-4.09
53478,58.0,40,57,0.28
53479,58.0,40,17,-2.11
53480,58.0,40,32,0.51
53481,58.0,40,37,-4.17
53482,58.0,40,16,-1.48
53483,58.0,40,60,-2.64
53484,58.0,40,43,-2.2
53485,58.0,40,50,-1.89
53486,58.0,40,48,-4.05
53487,58.0,40,34,-3.57
53488,53.0,41,47,-7.09
53489,53.0,41,58,-9.87
53490,53.0,41,53,-9.7
53491,53.0,41,52,-5.77
53492,53.0,41,54,-10.3
53493,53.0,41,55,-14.89
53494,53.0,41,44,-12.52
53495,53.0,41,59,-13.72
53496,53.0,41,27,-10.3
53497,53.0,41,31,-9.23
53498,53.0,41,28,-10.11
53499,53.0,41,46,-9.6
53500,53.0,41,24,-7.85
53501,53.0,41,39,-3.67
53502,53.0,41,25,-14.48
53503,53.0,41,57,-2.97
53504,53.0,41,17,-20.97
53505,53.0,41,32,0.39
53506,53.0,41,37,-7.71
53507,53.0,41,49,-13.03
53508,53.0,41,42,-21.78
53509,53.0,41,40,-11.43
53510,53.0,41,43,-7.47
53511,53.0,41,50,-14.21
53512,53.0,41,48,-6.97
53513,53.0,41,34,-14.59
53514,53.0,41,16,-16.3
53515,53.0,41,60,-8.68
53516,53.0,41,38,-28.25
53517,53.0,41,7,-10.94
53518,53.0,41,56,-11.8
53519,53.0,41,51,-10.84
53520,53.0,41,9,-9.6
53521,53.0,41,45,-17.73
53522,53.0,41,35,-17.27
53523,53.0,41,36,-12.11
53524,53.0,41,41,-16.49
53525,48.0,40,54,1.98
53526,48.0,40,52,-4.75
53527,48.0,40,44,1.0
53528,48.0,40,55,-5.53
53529,48.0,40,58,-3.25
53530,48.0,40,53,3.3
53531,48.0,40,47,2.53
53532,48.0,40,24,-0.57
53533,48.0,40,25,-5.21
53534,48.0,40,39,0.06
53535,48.0,40,33,-5.02
53536,48.0,40,27,2.2
53537,48.0,40,31,-2.47
53538,48.0,40,28,-2.02
53539,48.0,40,46,-2.56
53540,48.0,40,48,-4.17
53541,48.0,40,34,-0.94
53542,48.0,40,43,-1.01
53543,48.0,40,50,-2.65
53544,48.0,40,60,-5.99
53545,48.0,40,16,-2.21
53546,48.0,40,32,0.38
53547,48.0,40,37,-2.37
53548,48.0,40,57,1.91
53549,48.0,40,17,-7.35
53550,48.0,40,42,-12.76
53551,48.0,40,40,-2.43
53552,48.0,40,49,-3.63
53553,48.0,40,36,-2.39
53554,48.0,40,41,7.87
53555,48.0,40,45,-7.71
53556,48.0,40,35,-4.19
53557,48.0,40,56,-0.69
53558,48.0,40,38,-7.02
53559,48.0,40,7,-3.16
53560,48.0,40,51,-3.98
53561,48.0,40,9,-5.22
53562,57.0,40,49,-4.0
53563,57.0,40,42,-5.1
53564,57.0,40,40,-2.4
53565,57.0,40,57,-1.04
53566,57.0,40,17,1.73
53567,57.0,40,32,-0.03
53568,57.0,40,37,-1.96
53569,57.0,40,16,-2.25
53570,57.0,40,60,-4.83
53571,57.0,40,43,-2.54
53572,57.0,40,50,-7.56
53573,57.0,40,48,-3.43
53574,57.0,40,34,-5.0
53575,57.0,40,51,-1.94
53576,57.0,40,9,-0.95
53577,57.0,40,38,3.02
53578,57.0,40,7,-3.23
53579,57.0,40,56,-1.12
53580,57.0,40,45,-2.19
53581,57.0,40,35,-2.79
53582,57.0,40,36,-2.21
53583,57.0,40,41,-3.61
53584,57.0,40,47,0.89
53585,57.0,40,58,-3.48
53586,57.0,40,53,2.37
53587,57.0,40,55,-5.87
53588,57.0,40,44,1.96
53589,57.0,40,52,-3.66
53590,57.0,40,54,2.14
53591,57.0,40,28,-3.15
53592,57.0,40,46,-2.0
53593,57.0,40,59,-1.44
53594,57.0,40,27,-2.63
53595,57.0,40,31,0.12
53596,57.0,40,39,-1.11
53597,57.0,40,33,-4.22
53598,57.0,40,25,1.35
53599,57.0,40,24,-0.18
53600,55.0,40,51,-2.26
53601,55.0,40,9,-4.23
53602,55.0,40,38,15.25
53603,55.0,40,7,-0.99
53604,55.0,40,56,0.89
53605,55.0,40,45,-7.63
53606,55.0,40,35,-1.25
53607,55.0,40,36,-1.57
53608,55.0,40,41,-0.69
53609,55.0,40,49,-2.91
53610,55.0,40,40,-0.91
53611,55.0,40,57,2.03
53612,55.0,40,17,-1.36
53613,55.0,40,32,4.03
53614,55.0,40,37,-1.2
53615,55.0,40,16,1.51
53616,55.0,40,60,-3.38
53617,55.0,40,43,-0.49
53618,55.0,40,50,5.78
53619,55.0,40,48,-1.86
53620,55.0,40,34,1.09
53621,55.0,40,28,7.88
53622,55.0,40,46,-1.05
53623,55.0,40,59,-3.12
53624,55.0,40,27,-1.32
53625,55.0,40,31,-1.02
53626,55.0,40,39,-1.59
53627,55.0,40,33,-2.67
53628,55.0,40,25,4.84
53629,55.0,40,24,0.58
53630,55.0,40,47,-0.49
53631,55.0,40,58,-1.98
53632,55.0,40,53,10.76
53633,55.0,40,55,-6.35
53634,55.0,40,44,3.37
53635,55.0,40,52,-1.89
53636,55.0,40,54,3.3
53637,60.0,40,39,0.97
53638,60.0,40,33,-2.85
53639,60.0,40,25,1.86
53640,60.0,40,24,0.18
53641,60.0,40,28,-2.34
53642,60.0,40,46,-2.59
53643,60.0,40,59,-5.09
53644,60.0,40,27,-3.57
53645,60.0,40,31,-2.26
53646,60.0,40,55,-4.82
53647,60.0,40,44,3.77
53648,60.0,40,52,-2.23
53649,60.0,40,54,2.71
53650,60.0,40,47,3.5
53651,60.0,40,58,-2.55
53652,60.0,40,53,9.68
53653,60.0,40,45,-6.38
53654,60.0,40,35,-3.36
53655,60.0,40,36,-3.33
53656,60.0,40,41,0.36
53657,60.0,40,51,-0.6
53658,60.0,40,9,-2.89
53659,60.0,40,38,21.64
53660,60.0,40,7,-1.94
53661,60.0,40,56,-1.95
53662,60.0,40,16,-1.75
53663,60.0,40,60,-4.42
53664,60.0,40,43,-2.02
53665,60.0,40,50,-4.46
53666,60.0,40,48,-3.47
53667,60.0,40,34,-1.38
53668,60.0,40,49,-2.78
53669,60.0,40,42,-3.72
53670,60.0,40,40,-5.46
53671,60.0,40,57,0.21
53672,60.0,40,17,-4.42
53673,60.0,40,32,0.14
53674,60.0,40,37,-3.0
53675,56.0,40,52,-4.45
53676,56.0,40,54,3.9
53677,56.0,40,55,-8.63
53678,56.0,40,47,2.34
53679,56.0,40,53,5.09
53680,56.0,40,58,-4.9
53681,56.0,40,24,-1.32
53682,56.0,40,33,-2.55
53683,56.0,40,39,0.03
53684,56.0,40,25,-0.01
53685,56.0,40,59,-3.09
53686,56.0,40,31,-1.62
53687,56.0,40,27,0.05
53688,56.0,40,46,-2.44
53689,56.0,40,28,-2.83
53690,56.0,40,50,-3.45
53691,56.0,40,43,-2.6
53692,56.0,40,34,0.31
53693,56.0,40,48,-2.22
53694,56.0,40,16,-5.16
53695,56.0,40,60,-4.79
53696,56.0,40,17,-4.0
53697,56.0,40,57,1.62
53698,56.0,40,37,-3.03
53699,56.0,40,32,0.84
53700,56.0,40,49,-3.52
53701,56.0,40,40,-4.14
53702,56.0,40,42,-4.48
53703,56.0,40,35,-4.69
53704,56.0,40,45,-5.01
53705,56.0,40,41,3.07
53706,56.0,40,36,-3.99
53707,56.0,40,7,-2.6
53708,56.0,40,38,9.39
53709,56.0,40,56,-1.22
53710,56.0,40,9,-2.94
53711,56.0,40,51,-1.4
53712,62.0,40,38,17.62
53713,62.0,40,7,-1.36
53714,62.0,40,56,-4.13
53715,62.0,40,51,-1.57
53716,62.0,40,9,-1.89
53717,62.0,40,45,-5.5
53718,62.0,40,35,-3.46
53719,62.0,40,36,-1.13
53720,62.0,40,41,-1.43
53721,62.0,40,57,-2.06
53722,62.0,40,17,-1.14
53723,62.0,40,32,-0.06
53724,62.0,40,37,-0.01
53725,62.0,40,49,-2.45
53726,62.0,40,42,0.31
53727,62.0,40,40,-4.8
53728,62.0,40,43,-1.84
53729,62.0,40,50,-1.5
53730,62.0,40,48,-2.0
53731,62.0,40,34,1.19
53732,62.0,40,16,-2.54
53733,62.0,40,60,-3.85
53734,62.0,40,59,0.5
53735,62.0,40,27,-2.06
53736,62.0,40,31,-2.9
53737,62.0,40,28,-2.21
53738,62.0,40,46,-7.79
53739,62.0,40,24,-3.42
53740,62.0,40,39,-0.79
53741,62.0,40,33,-3.12
53742,62.0,40,25,-0.75
53743,62.0,40,47,1.51
53744,62.0,40,58,-1.97
53745,62.0,40,53,4.91
53746,62.0,40,52,-4.6
53747,62.0,40,54,4.52
53748,62.0,40,55,-5.46
53749,62.0,40,44,2.17
53750,51.0,41,47,1.53
53751,51.0,41,58,5.46
53752,51.0,41,53,-0.89
53753,51.0,41,55,-0.9
53754,51.0,41,44,1.11
53755,51.0,41,52,15.21
53756,51.0,41,54,4.22
53757,51.0,41,28,-0.18
53758,51.0,41,46,-1.76
53759,51.0,41,59,1.89
53760,51.0,41,27,-3.66
53761,51.0,41,31,1.01
53762,51.0,41,39,0.96
53763,51.0,41,33,-1.32
53764,51.0,41,25,0.44
53765,51.0,41,24,-0.6
53766,51.0,41,49,0.14
53767,51.0,41,42,1.16
53768,51.0,41,40,0.07
53769,51.0,41,57,-1.98
53770,51.0,41,17,6.9
53771,51.0,41,32,3.47
53772,51.0,41,37,1.12
53773,51.0,41,16,2.81
53774,51.0,41,60,3.84
53775,51.0,41,43,1.3
53776,51.0,41,50,-0.53
53777,51.0,41,48,2.19
53778,51.0,41,34,-1.15
53779,51.0,41,51,-0.75
53780,51.0,41,9,1.03
53781,51.0,41,38,3.78
53782,51.0,41,7,5.21
53783,51.0,41,56,2.45
53784,51.0,41,45,-3.24
53785,51.0,41,35,-3.79
53786,51.0,41,36,-2.01
53787,51.0,41,41,-6.13
53788,59.0,40,28,3.17
53789,59.0,40,46,-5.37
53790,59.0,40,27,3.55
53791,59.0,40,31,8.07
53792,59.0,40,59,5.24
53793,59.0,40,25,-4.15
53794,59.0,40,39,1.81
53795,59.0,40,33,1.82
53796,59.0,40,24,2.53
53797,59.0,40,58,-11.56
53798,59.0,40,53,10.9
53799,59.0,40,47,5.63
53800,59.0,40,44,13.1
53801,59.0,40,55,2.65
53802,59.0,40,54,4.45
53803,59.0,40,52,-3.42
53804,59.0,40,51,-10.84
53805,59.0,40,9,-5.14
53806,59.0,40,56,-3.24
53807,59.0,40,38,-5.56
53808,59.0,40,7,-11.85
53809,59.0,40,36,-1.26
53810,59.0,40,41,8.83
53811,59.0,40,45,-2.83
53812,59.0,40,35,-4.18
53813,59.0,40,49,4.3
53814,59.0,40,32,-2.26
53815,59.0,40,37,0.48
53816,59.0,40,57,-8.29
53817,59.0,40,17,-6.03
53818,59.0,40,60,1.69
53819,59.0,40,16,-5.69
53820,59.0,40,48,9.13
53821,59.0,40,34,-1.4
53822,59.0,40,43,-0.8
53823,59.0,40,50,-4.93
53824,61.0,40,41,-1.36
53825,61.0,40,36,-2.98
53826,61.0,40,35,-2.8
53827,61.0,40,45,-7.67
53828,61.0,40,56,1.23
53829,61.0,40,7,1.01
53830,61.0,40,38,-4.29
53831,61.0,40,9,1.12
53832,61.0,40,51,-1.42
53833,61.0,40,34,-2.51
53834,61.0,40,48,1.0
53835,61.0,40,50,-2.38
53836,61.0,40,43,-0.61
53837,61.0,40,60,-4.27
53838,61.0,40,16,-3.38
53839,61.0,40,37,-4.22
53840,61.0,40,32,-0.4
53841,61.0,40,17,-1.87
53842,61.0,40,57,1.07
53843,61.0,40,40,-2.92
53844,61.0,40,42,-4.43
53845,61.0,40,49,-2.98
53846,61.0,40,24,-1.45
53847,61.0,40,25,-2.28
53848,61.0,40,33,-2.62
53849,61.0,40,39,1.98
53850,61.0,40,31,-1.09
53851,61.0,40,27,1.86
53852,61.0,40,59,0.68
53853,61.0,40,46,-4.57
53854,61.0,40,28,2.26
53855,61.0,40,54,11.19
53856,61.0,40,52,-1.79
53857,61.0,40,44,6.02
53858,61.0,40,55,-6.38
53859,61.0,40,53,4.94
53860,61.0,40,58,-4.44
53861,61.0,40,47,3.37
53862,47.0,41,36,-3.12
53863,47.0,41,41,-15.32
53864,47.0,41,45,-7.55
53865,47.0,41,35,-7.39
53866,47.0,41,56,-5.17
53867,47.0,41,38,-12.48
53868,47.0,41,7,-6.74
53869,47.0,41,51,-8.37
53870,47.0,41,9,-4.38
53871,47.0,41,48,-7.93
53872,47.0,41,34,-10.28
53873,47.0,41,43,-4.25
53874,47.0,41,50,-10.94
53875,47.0,41,60,-5.51
53876,47.0,41,16,0.28
53877,47.0,41,32,-0.26
53878,47.0,41,37,-6.5
53879,47.0,41,57,-3.37
53880,47.0,41,17,0.37
53881,47.0,41,42,-13.36
53882,47.0,41,40,-0.2
53883,47.0,41,49,-11.01
53884,47.0,41,24,2.55
53885,47.0,41,25,-7.56
53886,47.0,41,39,-1.4
53887,47.0,41,33,-8.66
53888,47.0,41,27,-3.19
53889,47.0,41,31,-0.69
53890,47.0,41,59,-6.27
53891,47.0,41,28,-8.18
53892,47.0,41,46,-6.63
53893,47.0,41,54,-2.49
53894,47.0,41,52,8.19
53895,47.0,41,44,-5.85
53896,47.0,41,55,-9.15
53897,47.0,41,58,-7.65
53898,47.0,41,53,-3.11
53899,47.0,41,47,-4.29
53900,53.0,27,16,-1.08
53901,53.0,27,60,-1.49
53902,53.0,27,43,-6.44
53903,53.0,27,50,-1.97
53904,53.0,27,48,-8.75
53905,53.0,27,34,0.68
53906,53.0,27,49,0.32
53907,53.0,27,42,5.13
53908,53.0,27,40,0.11
53909,53.0,27,57,-2.12
53910,53.0,27,17,1.76
53911,53.0,27,32,-3.0
53912,53.0,27,37,-5.73
53913,53.0,27,45,-5.35
53914,53.0,27,35,0.5
53915,53.0,27,36,-7.57
53916,53.0,27,41,1.63
53917,53.0,27,51,-10.45
53918,53.0,27,9,-2.21
53919,53.0,27,38,-0.68
53920,53.0,27,7,-0.41
53921,53.0,27,56,0.84
53922,53.0,27,55,-3.23
53923,53.0,27,44,-3.06
53924,53.0,27,52,-2.8
53925,53.0,27,54,-5.42
53926,53.0,27,47,-5.4
53927,53.0,27,58,-1.25
53928,53.0,27,53,0.14
53929,53.0,27,39,-1.42
53930,53.0,27,33,4.58
53931,53.0,27,25,-0.15
53932,53.0,27,24,-7.64
53933,53.0,27,28,-4.72
53934,53.0,27,46,-9.66
53935,53.0,27,59,3.88
53936,53.0,27,27,-9.77
53937,53.0,27,31,-5.71
53938,47.0,27,25,2.2
53939,47.0,27,39,-0.16
53940,47.0,27,33,-8.35
53941,47.0,27,24,-2.73
53942,47.0,27,28,-5.95
53943,47.0,27,46,-6.81
53944,47.0,27,27,-1.96
53945,47.0,27,31,-5.59
53946,47.0,27,59,-6.02
53947,47.0,27,44,-5.69
53948,47.0,27,55,-8.72
53949,47.0,27,54,-1.16
53950,47.0,27,52,-0.59
53951,47.0,27,58,-0.95
53952,47.0,27,53,6.61
53953,47.0,27,47,-0.48
53954,47.0,27,36,-2.89
53955,47.0,27,41,-5.63
53956,47.0,27,45,-6.67
53957,47.0,27,35,-4.92
53958,47.0,27,51,-8.34
53959,47.0,27,9,-4.15
53960,47.0,27,56,-0.24
53961,47.0,27,38,3.51
53962,47.0,27,7,3.38
53963,47.0,27,60,-4.72
53964,47.0,27,16,-3.08
53965,47.0,27,48,-6.75
53966,47.0,27,34,-9.75
53967,47.0,27,43,-2.08
53968,47.0,27,50,-11.33
53969,47.0,27,42,0.39
53970,47.0,27,40,-5.36
53971,47.0,27,49,-10.95
53972,47.0,27,32,-2.0
53973,47.0,27,37,-5.47
53974,47.0,27,57,-1.89
53975,47.0,27,17,0.39
53976,50.0,41,16,-8.68
53977,50.0,41,60,-8.69
53978,50.0,41,43,-6.33
53979,50.0,41,50,-9.93
53980,50.0,41,48,-9.35
53981,50.0,41,34,-8.69
53982,50.0,41,49,-7.02
53983,50.0,41,42,-12.84
53984,50.0,41,40,-7.88
53985,50.0,41,57,-3.71
53986,50.0,41,17,-8.84
53987,50.0,41,32,3.34
53988,50.0,41,37,-5.6
53989,50.0,41,45,-11.71
53990,50.0,41,35,-9.2
53991,50.0,41,36,-5.4
53992,50.0,41,41,-13.9
53993,50.0,41,51,-7.84
53994,50.0,41,9,-7.95
53995,50.0,41,38,-14.78
53996,50.0,41,7,-10.81
53997,50.0,41,56,-1.87
53998,50.0,41,55,-11.18
53999,50.0,41,44,-4.28
54000,50.0,41,52,-2.6
54001,50.0,41,54,-4.78
54002,50.0,41,47,-4.88
54003,50.0,41,58,-4.46
54004,50.0,41,53,-8.24
54005,50.0,41,39,-0.96
54006,50.0,41,33,-10.2
54007,50.0,41,25,-11.55
54008,50.0,41,24,-4.07
54009,50.0,41,28,-4.43
54010,50.0,41,46,-6.83
54011,50.0,41,59,-5.52
54012,50.0,41,27,-6.04
54013,50.0,41,31,-6.57
54014,51.0,27,24,-0.43
54015,51.0,27,39,1.7
54016,51.0,27,33,-0.86
54017,51.0,27,25,1.79
54018,51.0,27,59,1.76
54019,51.0,27,27,-3.4
54020,51.0,27,31,1.28
54021,51.0,27,28,0.14
54022,51.0,27,46,-2.0
54023,51.0,27,52,2.25
54024,51.0,27,54,7.47
54025,51.0,27,55,6.0
54026,51.0,27,44,-0.01
54027,51.0,27,47,3.5
54028,51.0,27,58,5.21
54029,51.0,27,53,4.49
54030,51.0,27,45,-1.99
54031,51.0,27,35,-3.79
54032,51.0,27,36,-1.67
54033,51.0,27,41,-0.6
54034,51.0,27,38,0.45
54035,51.0,27,7,1.9
54036,51.0,27,56,1.63
54037,51.0,27,51,-0.71
54038,51.0,27,9,1.78
54039,51.0,27,43,2.85
54040,51.0,27,50,-2.26
54041,51.0,27,48,-4.03
54042,51.0,27,34,-0.29
54043,51.0,27,16,0.62
54044,51.0,27,60,5.01
54045,51.0,27,57,-0.41
54046,51.0,27,17,3.68
54047,51.0,27,32,0.68
54048,51.0,27,37,1.99
54049,51.0,27,49,0.24
54050,51.0,27,42,-0.12
54051,51.0,27,40,0.71
54052,25.0,41,59,2.36
54053,25.0,41,31,-6.04
54054,25.0,41,27,-2.51
54055,25.0,41,46,-5.74
54056,25.0,41,28,-5.04
54057,25.0,41,24,-3.1
54058,25.0,41,33,-8.49
54059,25.0,41,39,3.91
54060,25.0,41,25,-8.52
54061,25.0,41,47,-2.9
54062,25.0,41,53,-5.5
54063,25.0,41,58,-6.0
54064,25.0,41,52,-2.16
54065,25.0,41,54,-5.71
54066,25.0,41,55,-11.3
54067,25.0,41,44,-6.76
54068,25.0,41,7,-4.48
54069,25.0,41,38,-10.87
54070,25.0,41,56,-8.87
54071,25.0,41,9,-8.06
54072,25.0,41,51,-6.85
54073,25.0,41,35,-14.53
54074,25.0,41,45,-10.35
54075,25.0,41,41,-10.59
54076,25.0,41,36,-6.99
54077,25.0,41,17,-1.98
54078,25.0,41,57,-3.5
54079,25.0,41,37,-5.43
54080,25.0,41,32,8.55
54081,25.0,41,49,-9.06
54082,25.0,41,40,-6.01
54083,25.0,41,42,-7.28
54084,25.0,41,50,-8.19
54085,25.0,41,43,-4.02
54086,25.0,41,34,-6.64
54087,25.0,41,48,-6.61
54088,25.0,41,16,-7.19
54089,25.0,41,60,-6.62
54090,19.0,25,51,-1.13
54091,19.0,25,9,-6.22
54092,19.0,25,38,17.13
54093,19.0,25,7,-3.58
54094,19.0,25,56,-0.76
54095,19.0,25,45,0.21
54096,19.0,25,35,-10.87
54097,19.0,25,36,-1.5
54098,19.0,25,41,-6.99
54099,19.0,25,49,-10.97
54100,19.0,25,42,-9.95
54101,19.0,25,40,-2.96
54102,19.0,25,57,-9.92
54103,19.0,25,17,-3.44
54104,19.0,25,32,-2.24
54105,19.0,25,37,0.59
54106,19.0,25,16,-5.96
54107,19.0,25,60,-5.96
54108,19.0,25,43,-1.6
54109,19.0,25,50,5.48
54110,19.0,25,48,-5.49
54111,19.0,25,34,11.56
54112,19.0,25,28,-7.25
54113,19.0,25,46,-10.02
54114,19.0,25,59,-8.68
54115,19.0,25,27,-1.93
54116,19.0,25,31,1.73
54117,19.0,25,39,-2.91
54118,19.0,25,33,-5.25
54119,19.0,25,25,2.22
54120,19.0,25,24,-0.4
54121,19.0,25,47,-1.01
54122,19.0,25,58,-4.48
54123,19.0,25,53,-6.77
54124,19.0,25,55,-12.16
54125,19.0,25,44,-5.04
54126,19.0,25,52,-6.26
54127,19.0,25,54,-4.71
54128,50.0,27,47,-3.97
54129,50.0,27,58,-2.95
54130,50.0,27,53,-1.09
54131,50.0,27,52,-4.82
54132,50.0,27,54,-3.08
54133,50.0,27,55,-10.54
54134,50.0,27,44,-5.17
54135,50.0,27,59,-5.7
54136,50.0,27,27,-5.47
54137,50.0,27,31,-6.37
54138,50.0,27,28,-3.33
54139,50.0,27,46,-7.01
54140,50.0,27,24,-3.96
54141,50.0,27,39,-0.41
54142,50.0,27,33,0.03
54143,50.0,27,25,0.58
54144,50.0,27,57,-2.26
54145,50.0,27,17,2.54
54146,50.0,27,32,3.16
54147,50.0,27,37,-4.7
54148,50.0,27,49,-6.94
54149,50.0,27,42,1.44
54150,50.0,27,40,-3.73
54151,50.0,27,43,-3.42
54152,50.0,27,50,-10.25
54153,50.0,27,48,-8.89
54154,50.0,27,34,-3.3
54155,50.0,27,16,-3.04
54156,50.0,27,60,-8.05
54157,50.0,27,38,0.11
54158,50.0,27,7,0.99
54159,50.0,27,56,-2.92
54160,50.0,27,51,-7.81
54161,50.0,27,9,2.02
54162,50.0,27,45,-4.97
54163,50.0,27,35,-5.82
54164,50.0,27,36,-5.11
54165,50.0,27,41,-4.41
54166,44.0,27,55,-5.05
54167,44.0,27,44,0.29
54168,44.0,27,52,-0.45
54169,44.0,27,54,-0.74
54170,44.0,27,47,1.84
54171,44.0,27,53,0.74
54172,44.0,27,58,1.21
54173,44.0,27,33,-3.23
54174,44.0,27,39,3.28
54175,44.0,27,25,4.23
54176,44.0,27,24,-1.59
54177,44.0,27,46,-3.32
54178,44.0,27,28,-0.61
54179,44.0,27,59,1.16
54180,44.0,27,31,0.51
54181,44.0,27,27,-0.44
54182,44.0,27,16,-1.56
54183,44.0,27,60,-0.46
54184,44.0,27,50,-5.64
54185,44.0,27,43,1.82
54186,44.0,27,34,-0.97
54187,44.0,27,48,-8.76
54188,44.0,27,49,-3.07
54189,44.0,27,40,0.95
54190,44.0,27,42,3.41
54191,44.0,27,17,-2.15
54192,44.0,27,57,-0.23
54193,44.0,27,37,0.12
54194,44.0,27,32,0.11
54195,44.0,27,35,-0.59
54196,44.0,27,45,-5.99
54197,44.0,27,41,-1.05
54198,44.0,27,36,0.1
54199,44.0,27,9,-0.23
54200,44.0,27,51,-6.07
54201,44.0,27,7,1.87
54202,44.0,27,38,-7.76
54203,44.0,27,56,0.66
54204,49.0,25,60,-7.57
54205,49.0,25,16,-9.21
54206,49.0,25,48,-2.58
54207,49.0,25,34,-1.95
54208,49.0,25,43,-9.2
54209,49.0,25,50,6.17
54210,49.0,25,42,-3.22
54211,49.0,25,40,1.34
54212,49.0,25,49,-9.26
54213,49.0,25,32,4.04
54214,49.0,25,37,-7.7
54215,49.0,25,57,0.86
54216,49.0,25,17,6.17
54217,49.0,25,36,4.99
54218,49.0,25,41,-4.95
54219,49.0,25,45,3.31
54220,49.0,25,35,-1.12
54221,49.0,25,51,10.62
54222,49.0,25,9,-0.73
